"climate_worry","age","gender","income","right_orientation","region","happiness","life_satisfaction","year","expo","years_education"
3,57,FALSE,1,3,"Pest",5,4,"1",-0.0691065073013306,13
2,37,TRUE,3,9,"Békés",8,3,"1",-0.0631174206733704,13
3,40,FALSE,9,8,"Hajdú-Bihar",8,8,"1",-0.0930628538131714,16
3,40,TRUE,7,8,"Hajdú-Bihar",8,8,"1",-0.0750955939292908,11
1,34,FALSE,10,5,"Bács-Kiskun",9,8,"1",-0.0691065073013306,13
1,77,TRUE,1,8,"Bács-Kiskun",5,5,"1",-0.0870737671852112,11
3,55,TRUE,4,1,"Bács-Kiskun",7,6,"1",-0.0451501607894897,11
1,69,FALSE,6,1,"Bács-Kiskun",7,1,"1",-0.0511392474174499,10
3,81,FALSE,10,7,"Heves",7,7,"1",-0.081084680557251,10
5,76,FALSE,4,1,"Somogy",7,0,"1",-0.0451501607894897,13
4,29,FALSE,5,6,"Somogy",7,2,"1",-0.0451501607894897,11
1,16,TRUE,5,5,"Hajdú-Bihar",9,8,"1",-0.572189784049988,10
3,42,FALSE,2,8,"Jász-Nagykun-Szolnok",8,6,"1",-0.0870737671852112,10
3,52,FALSE,3,7,"Jász-Nagykun-Szolnok",6,6,"1",-0.081084680557251,13
3,84,FALSE,2,6,"Jász-Nagykun-Szolnok",7,6,"1",-0.0870737671852112,8
3,44,TRUE,1,7,"Szabolcs-Szatmár-Bereg",2,3,"1",-0.0451501607894897,11
2,22,FALSE,2,5,"Szabolcs-Szatmár-Bereg",10,8,"1",-0.572189784049988,13
2,87,TRUE,1,7,"Jász-Nagykun-Szolnok",6,6,"1",-0.0930628538131714,8
4,59,TRUE,4,2,"Jász-Nagykun-Szolnok",7,6,"1",-0.0571283340454102,14
4,92,TRUE,4,7,"Jász-Nagykun-Szolnok",6,7,"1",-0.0870737671852112,11
5,61,FALSE,1,5,"Somogy",8,7,"1",-0.0571283340454102,11
4,42,FALSE,5,0,"Somogy",4,6,"1",-0.0691065073013306,15
3,47,FALSE,1,7,"Borsod-Abaúj-Zemplén",6,5,"1",-0.0451501607894897,13
4,17,FALSE,3,5,"Borsod-Abaúj-Zemplén",8,7,"1",-0.0571283340454102,10
2,19,TRUE,6,5,"Bács-Kiskun",8,8,"1",-0.0870737671852112,11
3,66,TRUE,8,5,"Bács-Kiskun",5,5,"1",-0.0750955939292908,16
3,35,TRUE,6,5,"Zala",8,4,"1",-0.081084680557251,13
3,33,FALSE,1,5,"Komárom-Esztergom",8,7,"1",-0.0571283340454102,13
4,67,FALSE,6,7,"Bács-Kiskun",8,8,"1",-0.0870737671852112,11
4,31,TRUE,6,9,"Bács-Kiskun",7,8,"1",-0.081084680557251,11
2,24,FALSE,8,5,"Bács-Kiskun",8,8,"1",-0.0571283340454102,13
3,61,FALSE,5,3,"Jász-Nagykun-Szolnok",5,4,"1",-0.0571283340454102,0
3,43,FALSE,4,4,"Szabolcs-Szatmár-Bereg",6,7,"1",-0.0571283340454102,15
2,53,FALSE,7,7,"Vas",7,6,"1",-0.0571283340454102,11
4,40,FALSE,10,6,"Vas",7,6,"1",-0.0750955939292908,16
3,46,FALSE,5,8,"Vas",7,6,"1",-0.081084680557251,11
4,53,FALSE,6,7,"Vas",6,5,"1",-0.0750955939292908,13
4,68,FALSE,2,9,"Baranya",9,8,"1",-0.0930628538131714,11
4,65,FALSE,3,5,"Somogy",3,6,"1",-0.081084680557251,10
3,73,FALSE,5,5,"Baranya",5,4,"1",-0.081084680557251,13
3,33,TRUE,4,3,"Veszprém",5,4,"1",-0.0451501607894897,11
1,31,TRUE,7,9,"Hajdú-Bihar",6,4,"1",-0.0451501607894897,10
3,56,FALSE,5,8,"Hajdú-Bihar",7,7,"1",-0.0451501607894897,11
4,41,FALSE,3,7,"Fejér",6,5,"1",-0.0451501607894897,11
4,59,FALSE,5,3,"Somogy",8,6,"1",-0.0691065073013306,13
4,48,FALSE,9,4,"Borsod-Abaúj-Zemplén",5,4,"1",-0.0571283340454102,10
1,64,FALSE,1,8,"Békés",8,5,"1",-0.0870737671852112,16
3,28,FALSE,7,1,"Borsod-Abaúj-Zemplén",10,3,"1",-0.0451501607894897,11
3,79,FALSE,3,4,"Békés",2,1,"1",-0.0511392474174499,16
3,46,TRUE,4,4,"Békés",7,6,"1",-0.0750955939292908,15
3,76,FALSE,1,9,"Borsod-Abaúj-Zemplén",5,6,"1",-0.0930628538131714,15
4,39,FALSE,8,8,"Borsod-Abaúj-Zemplén",9,9,"1",-0.0870737671852112,18
3,65,TRUE,4,3,"Borsod-Abaúj-Zemplén",8,4,"1",-0.0571283340454102,14
4,48,FALSE,4,5,"Baranya",6,5,"1",-0.081084680557251,13
3,59,TRUE,4,5,"Baranya",3,2,"1",-0.0691065073013306,10
2,49,FALSE,3,6,"Győr-Moson-Sopron",3,3,"1",-0.0631174206733704,10
5,63,TRUE,1,6,"Somogy",3,6,"1",-0.0691065073013306,11
3,20,FALSE,7,5,"Pest",10,10,"1",-0.0750955939292908,13
3,73,FALSE,7,7,"Pest",6,6,"1",-0.0870737671852112,13
4,30,TRUE,8,7,"Szabolcs-Szatmár-Bereg",10,8,"1",-0.0571283340454102,13
2,39,FALSE,1,6,"Szabolcs-Szatmár-Bereg",5,5,"1",-0.0691065073013306,10
2,24,TRUE,4,3,"Borsod-Abaúj-Zemplén",5,4,"1",-0.0691065073013306,11
2,56,FALSE,2,0,"Pest",8,2,"1",-0.0451501607894897,13
3,51,FALSE,10,1,"Pest",10,6,"1",-0.0750955939292908,16
3,51,FALSE,5,0,"Borsod-Abaúj-Zemplén",7,6,"1",-0.0511392474174499,13
2,68,TRUE,5,5,"Békés",2,0,"1",-0.0451501607894897,11
4,68,FALSE,2,5,"Borsod-Abaúj-Zemplén",1,5,"1",-0.0691065073013306,14
3,49,TRUE,6,6,"Pest",8,7,"1",-0.0691065073013306,13
3,63,FALSE,2,7,"Bács-Kiskun",5,6,"1",-0.0571283340454102,11
3,47,TRUE,7,8,"Bács-Kiskun",5,7,"1",-0.0930628538131714,11
4,61,TRUE,3,5,"Zala",5,5,"1",-0.0451501607894897,13
3,68,TRUE,10,4,"Zala",7,7,"1",-0.0511392474174499,18
4,64,TRUE,3,5,"Tolna",6,4,"1",-0.0631174206733704,13
4,65,FALSE,2,4,"Borsod-Abaúj-Zemplén",2,2,"1",-0.0511392474174499,11
3,40,FALSE,8,6,"Borsod-Abaúj-Zemplén",10,10,"1",-0.0750955939292908,11
3,68,FALSE,2,5,"Baranya",5,5,"1",-0.0631174206733704,11
3,82,FALSE,1,5,"Baranya",2,3,"1",-0.105041027069092,10
3,78,TRUE,1,3,"Pest",9,7,"1",-0.0571283340454102,13
3,87,FALSE,1,10,"Hajdú-Bihar",10,6,"1",-0.105041027069092,8
3,45,FALSE,5,8,"Pest",8,7,"1",-0.0870737671852112,13
4,59,FALSE,6,6,"Szabolcs-Szatmár-Bereg",8,8,"1",-0.0691065073013306,13
3,44,TRUE,2,7,"Szabolcs-Szatmár-Bereg",10,10,"1",-0.0571283340454102,11
3,34,TRUE,4,5,"Bács-Kiskun",5,5,"1",-0.0571283340454102,11
4,30,FALSE,3,5,"Bács-Kiskun",8,3,"1",-0.0511392474174499,13
2,33,TRUE,6,8,"Békés",10,10,"1",-0.0870737671852112,11
4,58,TRUE,2,5,"Fejér",7,6,"1",-0.0691065073013306,13
5,25,FALSE,3,9,"Borsod-Abaúj-Zemplén",1,0,"1",-0.0691065073013306,10
3,23,TRUE,4,7,"Somogy",6,7,"1",-0.506309831142426,10
3,55,FALSE,1,6,"Somogy",3,4,"1",-0.0571283340454102,10
4,69,FALSE,1,6,"Somogy",6,7,"1",-0.0571283340454102,13
3,75,TRUE,4,7,"Győr-Moson-Sopron",8,5,"1",-0.0990519404411316,13
3,57,TRUE,7,8,"Fejér",6,7,"1",-0.0451501607894897,11
3,66,FALSE,1,8,"Bács-Kiskun",6,5,"1",-0.0750955939292908,11
3,66,TRUE,5,5,"Bács-Kiskun",7,5,"1",-0.506309831142426,13
4,78,TRUE,2,8,"Szabolcs-Szatmár-Bereg",9,10,"1",-0.0870737671852112,8
1,33,TRUE,4,6,"Szabolcs-Szatmár-Bereg",8,8,"1",-0.0571283340454102,10
3,43,FALSE,5,6,"Békés",8,9,"1",-0.0870737671852112,13
2,27,FALSE,3,7,"Békés",9,9,"1",-0.081084680557251,14
4,36,FALSE,8,5,"Csongrád",8,8,"1",-0.0750955939292908,18
4,43,TRUE,4,10,"Csongrád",7,8,"1",-0.081084680557251,13
2,60,FALSE,4,3,"Csongrád",6,3,"1",-0.0571283340454102,18
2,18,FALSE,9,7,"Csongrád",7,7,"1",-0.081084680557251,13
1,42,TRUE,1,9,"Szabolcs-Szatmár-Bereg",4,2,"1",-0.0451501607894897,10
3,32,FALSE,9,4,"Fejér",8,4,"1",-0.0451501607894897,15
3,63,TRUE,5,3,"Fejér",8,7,"1",-0.0451501607894897,11
3,63,FALSE,1,3,"Csongrád",6,6,"1",-0.0631174206733704,11
4,49,TRUE,7,7,"Csongrád",7,5,"1",-0.0631174206733704,11
2,30,FALSE,9,5,"Pest",9,9,"1",-0.572189784049988,13
3,47,FALSE,6,5,"Pest",6,5,"1",-0.0691065073013306,13
3,54,FALSE,2,10,"Pest",8,8,"1",-0.0750955939292908,13
3,79,FALSE,5,3,"Baranya",5,4,"1",-0.0691065073013306,10
2,76,TRUE,3,10,"Borsod-Abaúj-Zemplén",8,8,"1",-0.0870737671852112,11
3,27,FALSE,4,6,"Jász-Nagykun-Szolnok",4,3,"1",-0.081084680557251,11
3,32,TRUE,7,7,"Jász-Nagykun-Szolnok",3,6,"1",-0.0870737671852112,13
4,67,FALSE,4,7,"Jász-Nagykun-Szolnok",4,6,"1",-0.081084680557251,16
3,48,FALSE,5,7,"Pest",5,4,"1",-0.0691065073013306,14
3,38,TRUE,5,3,"Jász-Nagykun-Szolnok",8,7,"1",-0.0451501607894897,11
4,46,TRUE,1,6,"Bács-Kiskun",5,5,"1",-0.0691065073013306,11
2,43,TRUE,2,6,"Szabolcs-Szatmár-Bereg",9,4,"1",-0.0750955939292908,10
3,21,FALSE,10,9,"Szabolcs-Szatmár-Bereg",9,8,"1",-0.0870737671852112,13
4,80,FALSE,5,5,"Pest",5,7,"1",-0.0750955939292908,11
4,81,TRUE,8,10,"Szabolcs-Szatmár-Bereg",10,10,"1",-0.105041027069092,18
3,44,TRUE,6,7,"Pest",7,6,"1",-0.0691065073013306,11
3,29,FALSE,3,7,"Pest",6,6,"1",-0.081084680557251,13
3,39,FALSE,7,9,"Hajdú-Bihar",10,5,"1",-0.0750955939292908,11
2,16,TRUE,3,4,"Hajdú-Bihar",8,5,"1",-0.572189784049988,8
3,62,FALSE,6,5,"Pest",7,7,"1",-0.0691065073013306,13
3,56,FALSE,1,7,"Pest",5,7,"1",-0.0870737671852112,11
4,55,TRUE,6,6,"Heves",7,4,"1",-0.0691065073013306,11
2,63,FALSE,4,7,"Szabolcs-Szatmár-Bereg",7,8,"1",-0.081084680557251,13
3,49,FALSE,8,9,"Zala",9,9,"1",-0.0930628538131714,16
3,62,FALSE,3,2,"Zala",7,7,"1",-0.0870737671852112,11
3,41,TRUE,8,6,"Baranya",9,9,"1",-0.0930628538131714,11
5,36,FALSE,10,5,"Budapest",8,8,"1",-0.0750955939292908,13
5,36,TRUE,5,2,"Budapest",8,8,"1",-0.0451501607894897,13
5,30,FALSE,7,7,"Budapest",8,8,"1",-0.0750955939292908,13
4,26,TRUE,6,5,"Budapest",8,8,"1",-0.0750955939292908,13
5,35,TRUE,2,8,"Budapest",8,8,"1",-0.081084680557251,13
5,56,FALSE,10,2,"Budapest",8,8,"1",-0.0631174206733704,16
4,23,FALSE,2,3,"Budapest",8,8,"1",-0.0631174206733704,13
5,41,FALSE,5,0,"Budapest",8,8,"1",-0.0571283340454102,16
4,29,FALSE,2,2,"Budapest",8,8,"1",-0.0750955939292908,21
4,34,TRUE,9,0,"Budapest",8,8,"1",-0.0691065073013306,16
5,46,TRUE,8,0,"Budapest",8,8,"1",-0.0631174206733704,13
3,82,FALSE,8,10,"Budapest",4,7,"1",-0.0750955939292908,13
4,27,TRUE,2,2,"Budapest",7,7,"1",-0.0571283340454102,13
3,57,TRUE,2,10,"Budapest",6,7,"1",-0.0631174206733704,13
4,22,FALSE,5,10,"Budapest",7,9,"1",-0.0631174206733704,13
3,73,FALSE,1,10,"Budapest",7,7,"1",-0.0990519404411316,13
3,62,TRUE,8,10,"Budapest",6,7,"1",-0.0930628538131714,13
3,52,FALSE,2,4,"Budapest",6,2,"1",-0.0691065073013306,13
3,34,TRUE,6,4,"Budapest",5,4,"1",-0.0571283340454102,13
4,82,FALSE,1,4,"Budapest",4,3,"1",-0.0631174206733704,13
2,29,TRUE,1,0,"Budapest",8,8,"1",-0.0451501607894897,13
4,44,FALSE,2,5,"Budapest",4,4,"1",-0.0631174206733704,11
3,68,FALSE,1,10,"Budapest",5,7,"1",-0.081084680557251,13
2,35,TRUE,4,1,"Budapest",8,6,"1",-0.0571283340454102,13
3,67,TRUE,3,0,"Budapest",8,8,"1",-0.0631174206733704,13
3,42,FALSE,3,10,"Budapest",6,7,"1",-0.0930628538131714,13
4,47,TRUE,5,4,"Budapest",7,6,"1",-0.0691065073013306,13
2,27,FALSE,4,0,"Budapest",7,4,"1",-0.0631174206733704,10
2,67,FALSE,2,3,"Budapest",7,6,"1",-0.0571283340454102,13
3,71,FALSE,1,4,"Budapest",7,7,"1",-0.0571283340454102,11
3,60,FALSE,6,7,"Budapest",7,7,"1",-0.081084680557251,16
2,51,TRUE,10,4,"Budapest",8,7,"1",-0.0571283340454102,13
2,48,FALSE,9,7,"Budapest",7,7,"1",-0.0571283340454102,14
2,36,TRUE,9,6,"Budapest",7,7,"1",-0.0451501607894897,13
2,18,TRUE,6,9,"Budapest",8,8,"1",-0.081084680557251,10
3,59,TRUE,5,5,"Budapest",7,7,"1",-0.0631174206733704,11
2,56,FALSE,1,3,"Budapest",7,7,"1",-0.0451501607894897,11
4,78,FALSE,10,2,"Budapest",6,7,"1",-0.0750955939292908,13
4,87,FALSE,7,0,"Budapest",6,7,"1",-0.0750955939292908,10
4,46,FALSE,9,8,"Budapest",7,7,"1",-0.0870737671852112,14
4,42,FALSE,8,10,"Budapest",7,6,"1",-0.0930628538131714,11
4,67,FALSE,7,6,"Budapest",6,7,"1",-0.0870737671852112,16
4,52,FALSE,10,2,"Budapest",7,3,"1",-0.0691065073013306,11
4,77,FALSE,4,0,"Budapest",5,6,"1",-0.0691065073013306,10
4,58,FALSE,10,9,"Budapest",7,8,"1",-0.0870737671852112,11
4,72,FALSE,10,2,"Budapest",6,7,"1",-0.0631174206733704,16
4,48,FALSE,10,7,"Budapest",7,7,"1",-0.081084680557251,11
4,34,FALSE,8,7,"Budapest",6,7,"1",-0.0870737671852112,13
4,28,FALSE,8,9,"Budapest",7,7,"1",-0.0870737671852112,13
4,68,FALSE,7,2,"Budapest",7,6,"1",-0.0691065073013306,16
4,68,FALSE,7,1,"Budapest",7,6,"1",-0.0631174206733704,16
3,68,TRUE,3,8,"Budapest",7,6,"1",-0.0870737671852112,11
3,68,FALSE,3,3,"Budapest",5,3,"1",-0.0631174206733704,10
3,58,FALSE,1,5,"Budapest",2,3,"1",-0.0451501607894897,10
3,29,FALSE,8,10,"Budapest",9,9,"1",-0.0631174206733704,13
4,23,FALSE,8,10,"Budapest",8,9,"1",-0.0750955939292908,13
3,38,FALSE,7,6,"Budapest",8,6,"1",-0.0870737671852112,13
3,46,TRUE,7,7,"Budapest",8,8,"1",-0.0870737671852112,13
3,47,FALSE,5,4,"Budapest",6,5,"1",-0.0571283340454102,11
2,36,FALSE,7,8,"Budapest",8,7,"1",-0.0930628538131714,13
2,61,FALSE,6,6,"Budapest",7,7,"1",-0.0691065073013306,13
3,62,TRUE,6,7,"Budapest",7,7,"1",-0.081084680557251,11
1,77,TRUE,4,0,"Budapest",6,7,"1",-0.0511392474174499,11
4,73,TRUE,7,8,"Budapest",8,8,"1",-0.081084680557251,18
5,36,TRUE,8,5,"Budapest",8,8,"1",-0.0750955939292908,13
3,56,TRUE,2,0,"Budapest",8,8,"1",-0.0631174206733704,13
3,29,FALSE,9,6,"Budapest",8,8,"1",-0.0571283340454102,13
3,15,FALSE,9,2,"Budapest",10,10,"1",-0.572189784049988,10
4,33,FALSE,10,1,"Budapest",10,9,"1",-0.0990519404411316,13
5,81,FALSE,1,7,"Budapest",1,4,"1",-0.0631174206733704,11
4,39,FALSE,10,2,"Budapest",8,7,"1",-0.0870737671852112,13
3,51,FALSE,5,5,"Budapest",7,7,"1",-0.0691065073013306,13
2,73,FALSE,1,2,"Budapest",6,7,"1",-0.0691065073013306,11
2,40,FALSE,9,5,"Budapest",7,8,"1",-0.0631174206733704,14
3,39,FALSE,7,5,"Budapest",8,6,"1",-0.0631174206733704,14
3,25,TRUE,9,6,"Budapest",7,8,"1",-0.081084680557251,15
3,47,FALSE,4,5,"Budapest",7,6,"1",-0.0750955939292908,13
3,79,FALSE,2,4,"Budapest",7,7,"1",-0.0631174206733704,15
3,67,FALSE,5,6,"Budapest",7,6,"1",-0.081084680557251,18
3,19,FALSE,8,4,"Budapest",9,8,"1",-0.0750955939292908,10
3,67,TRUE,7,6,"Budapest",7,6,"1",-0.0870737671852112,16
3,50,TRUE,5,3,"Budapest",6,4,"1",-0.0631174206733704,16
3,60,TRUE,7,3,"Budapest",8,8,"1",-0.0631174206733704,14
3,40,TRUE,6,6,"Budapest",8,6,"1",-0.0870737671852112,11
3,85,FALSE,1,3,"Budapest",6,5,"1",-0.0571283340454102,14
3,56,TRUE,10,3,"Budapest",8,7,"1",-0.0451501607894897,18
3,33,FALSE,9,5,"Budapest",8,7,"1",-0.0691065073013306,14
2,23,TRUE,9,5,"Budapest",9,9,"1",-0.0631174206733704,14
2,56,FALSE,8,5,"Budapest",8,6,"1",-0.0750955939292908,16
2,17,TRUE,8,6,"Budapest",8,8,"1",-0.572189784049988,10
3,41,FALSE,2,4,"Budapest",6,5,"1",-0.0571283340454102,13
3,23,FALSE,8,4,"Budapest",8,8,"1",-0.0631174206733704,14
3,42,FALSE,8,3,"Budapest",8,6,"1",-0.0571283340454102,13
3,45,FALSE,1,3,"Budapest",6,4,"1",-0.0571283340454102,16
3,71,TRUE,7,5,"Budapest",7,6,"1",-0.081084680557251,14
3,85,TRUE,7,7,"Budapest",6,7,"1",-0.0870737671852112,18
2,73,FALSE,1,4,"Budapest",5,4,"1",-0.0571283340454102,11
3,70,FALSE,1,6,"Budapest",6,7,"1",-0.0870737671852112,13
3,62,FALSE,4,3,"Budapest",5,4,"1",-0.0571283340454102,11
3,52,FALSE,8,4,"Budapest",8,7,"1",-0.0631174206733704,18
3,30,FALSE,10,5,"Budapest",9,9,"1",-0.0750955939292908,18
3,73,TRUE,6,6,"Budapest",8,6,"1",-0.0631174206733704,11
3,22,FALSE,7,4,"Budapest",8,7,"1",-0.0691065073013306,14
3,45,FALSE,7,6,"Budapest",8,8,"1",-0.0750955939292908,13
3,60,FALSE,1,4,"Budapest",7,6,"1",-0.0631174206733704,10
3,41,TRUE,9,4,"Budapest",8,7,"1",-0.0691065073013306,14
2,49,FALSE,5,6,"Budapest",9,8,"1",-0.0870737671852112,18
2,37,TRUE,10,8,"Budapest",9,9,"1",-0.0691065073013306,16
2,62,TRUE,7,3,"Budapest",7,5,"1",-0.081084680557251,11
3,27,TRUE,8,6,"Budapest",8,8,"1",-0.081084680557251,18
3,66,TRUE,7,6,"Budapest",9,9,"1",-0.0870737671852112,16
3,38,FALSE,4,5,"Budapest",7,6,"1",-0.0631174206733704,16
2,86,FALSE,1,6,"Budapest",6,6,"1",-0.0870737671852112,10
3,33,TRUE,8,5,"Budapest",8,7,"1",-0.0691065073013306,14
3,71,FALSE,7,4,"Budapest",9,8,"1",-0.0631174206733704,13
3,54,FALSE,2,6,"Budapest",6,6,"1",-0.081084680557251,13
3,49,TRUE,8,4,"Budapest",8,7,"1",-0.0750955939292908,18
3,20,TRUE,3,5,"Budapest",8,7,"1",-0.0750955939292908,10
3,55,TRUE,8,4,"Budapest",8,7,"1",-0.0691065073013306,14
3,41,FALSE,6,3,"Budapest",8,8,"1",-0.0631174206733704,16
3,37,TRUE,1,8,"Budapest",5,7,"1",-0.081084680557251,11
3,23,TRUE,7,9,"Budapest",8,8,"1",-0.0870737671852112,11
3,43,FALSE,8,8,"Budapest",8,8,"1",-0.0870737671852112,13
3,80,FALSE,4,8,"Budapest",9,7,"1",-0.0870737671852112,10
3,36,FALSE,8,5,"Budapest",7,6,"1",-0.0571283340454102,16
2,76,TRUE,6,4,"Budapest",7,6,"1",-0.0571283340454102,11
3,37,FALSE,6,8,"Budapest",8,7,"1",-0.0870737671852112,11
3,32,TRUE,5,8,"Budapest",8,8,"1",-0.0870737671852112,11
3,42,TRUE,3,10,"Budapest",10,10,"1",-0.105041027069092,13
2,47,FALSE,8,10,"Budapest",7,8,"1",-0.105041027069092,13
3,32,FALSE,9,9,"Budapest",10,7,"1",-0.0870737671852112,16
3,36,TRUE,7,10,"Budapest",10,10,"1",-0.105041027069092,13
2,32,TRUE,4,10,"Budapest",10,10,"1",-0.0990519404411316,13
4,42,FALSE,5,9,"Budapest",8,8,"2",-0.30740921497345,16
4,45,FALSE,7,5,"Békés",9,9,"2",-0.337237775325775,16
3,76,FALSE,4,6,"Pest",8,10,"2",-0.297466361522675,10
3,58,FALSE,5,5,"Heves",9,8,"2",-0.367066335678101,11
4,49,TRUE,6,6,"Fejér",7,6,"2",-0.34718062877655,11
4,57,TRUE,6,5,"Komárom-Esztergom",7,8,"2",-0.367066335678101,11
3,43,TRUE,8,7,"Békés",7,8,"2",-0.30740921497345,11
4,48,TRUE,4,5,"Zala",7,8,"2",-0.327294921875,11
3,48,TRUE,9,6,"Borsod-Abaúj-Zemplén",8,8,"2",-0.317352068424225,16
3,66,FALSE,4,6,"Jász-Nagykun-Szolnok",5,4,"2",-0.337237775325775,14
4,74,FALSE,8,3,"Budapest",6,6,"2",-0.357123482227325,10
4,65,FALSE,5,9,"Pest",7,7,"2",-0.317352068424225,10
4,63,FALSE,2,5,"Jász-Nagykun-Szolnok",5,7,"2",-0.317352068424225,13
4,55,TRUE,8,7,"Pest",7,7,"2",-0.317352068424225,11
3,59,TRUE,7,7,"Pest",7,7,"2",-0.317352068424225,14
4,41,FALSE,9,5,"Pest",5,6,"2",-0.317352068424225,14
4,42,FALSE,9,8,"Budapest",9,7,"2",-0.30740921497345,13
4,56,TRUE,4,5,"Szabolcs-Szatmár-Bereg",7,7,"2",-0.317352068424225,10
4,57,FALSE,10,3,"Borsod-Abaúj-Zemplén",8,4,"2",-0.377009189128876,16
3,42,FALSE,3,7,"Bács-Kiskun",8,7,"2",-0.317352068424225,11
4,26,FALSE,6,8,"Szabolcs-Szatmár-Bereg",9,9,"2",-0.34718062877655,16
3,64,FALSE,2,5,"Bács-Kiskun",8,8,"2",-0.317352068424225,10
3,25,FALSE,6,5,"Hajdú-Bihar",7,5,"2",-0.337237775325775,18
3,66,FALSE,2,8,"Szabolcs-Szatmár-Bereg",9,9,"2",-0.287523508071899,10
3,59,TRUE,2,4,"Borsod-Abaúj-Zemplén",6,6,"2",-0.327294921875,11
3,56,FALSE,4,5,"Heves",10,9,"2",-0.367066335678101,16
5,70,TRUE,7,6,"Zala",7,7,"2",-0.337237775325775,14
4,56,FALSE,5,10,"Budapest",9,10,"2",-0.34718062877655,11
4,48,FALSE,8,8,"Veszprém",7,7,"2",-0.327294921875,18
4,73,FALSE,8,8,"Budapest",8,8,"2",-0.30740921497345,16
3,47,FALSE,9,4,"Budapest",8,7,"2",-0.357123482227325,18
4,51,FALSE,7,2,"Pest",8,8,"2",-0.377009189128876,13
4,47,FALSE,3,4,"Jász-Nagykun-Szolnok",5,4,"2",0.488019061088562,11
3,36,TRUE,10,6,"Borsod-Abaúj-Zemplén",9,9,"2",-0.317352068424225,16
4,78,FALSE,4,7,"Heves",6,6,"2",-0.327294921875,10
4,70,FALSE,5,6,"Borsod-Abaúj-Zemplén",8,5,"2",0.488019061088562,10
5,56,FALSE,10,5,"Zala",6,8,"2",-0.327294921875,16
5,65,FALSE,7,6,"Győr-Moson-Sopron",6,9,"2",-0.317352068424225,11
4,37,FALSE,10,5,"Pest",6,4,"2",-0.367066335678101,16
2,41,FALSE,6,9,"Pest",9,6,"2",-0.297466361522675,13
3,76,FALSE,7,9,"Csongrád",8,8,"2",-0.357123482227325,11
2,77,FALSE,1,8,"Fejér",0,0,"2",-0.377009189128876,11
4,34,FALSE,6,5,"Budapest",10,10,"2",-0.337237775325775,16
3,69,FALSE,6,10,"Pest",9,10,"2",-0.287523508071899,11
2,48,FALSE,4,5,"Szabolcs-Szatmár-Bereg",6,6,"2",-0.317352068424225,10
3,65,FALSE,1,8,"Győr-Moson-Sopron",8,7,"2",-0.297466361522675,10
4,58,FALSE,1,10,"Szabolcs-Szatmár-Bereg",5,5,"2",-0.317352068424225,10
3,61,TRUE,9,8,"Budapest",6,8,"2",-0.287523508071899,11
3,60,FALSE,5,8,"Pest",8,9,"2",-0.297466361522675,13
3,69,FALSE,1,5,"Szabolcs-Szatmár-Bereg",6,6,"2",-0.34718062877655,11
4,56,TRUE,7,10,"Budapest",6,7,"2",-0.317352068424225,11
4,32,TRUE,8,6,"Budapest",8,8,"2",-0.337237775325775,18
5,78,FALSE,5,4,"Budapest",7,7,"2",-0.327294921875,10
5,56,FALSE,9,1,"Pest",8,9,"2",-0.357123482227325,16
4,35,FALSE,8,1,"Zala",9,9,"2",-0.386952042579651,13
3,19,FALSE,6,5,"Békés",8,8,"2",-0.337237775325775,13
4,46,TRUE,1,5,"Borsod-Abaúj-Zemplén",5,5,"2",-0.317352068424225,11
3,21,FALSE,1,7,"Tolna",7,7,"2",-0.327294921875,10
3,26,TRUE,8,5,"Budapest",8,7,"2",-0.386952042579651,11
3,64,FALSE,1,5,"Zala",6,6,"2",-0.337237775325775,11
4,33,FALSE,5,3,"Budapest",6,4,"2",-0.337237775325775,16
4,25,FALSE,4,5,"Csongrád",9,9,"2",-0.337237775325775,18
4,52,FALSE,8,8,"Budapest",8,8,"2",-0.367066335678101,13
2,84,FALSE,1,8,"Csongrád",6,6,"2",-0.30740921497345,11
4,18,FALSE,8,6,"Borsod-Abaúj-Zemplén",7,8,"2",-0.317352068424225,10
3,55,TRUE,3,8,"Győr-Moson-Sopron",4,7,"2",-0.327294921875,11
3,34,TRUE,7,10,"Heves",8,7,"2",-0.386952042579651,10
3,73,TRUE,3,8,"Jász-Nagykun-Szolnok",7,7,"2",-0.317352068424225,15
4,58,TRUE,5,5,"Pest",9,8,"2",-0.386952042579651,11
3,28,TRUE,9,6,"Budapest",9,8,"2",-0.357123482227325,18
1,26,TRUE,8,0,"Budapest",9,9,"2",-0.386952042579651,13
3,48,TRUE,4,1,"Borsod-Abaúj-Zemplén",5,3,"2",-0.377009189128876,11
4,47,FALSE,9,9,"Budapest",8,8,"2",-0.317352068424225,13
3,50,TRUE,4,7,"Békés",7,7,"2",-0.317352068424225,11
3,34,FALSE,4,9,"Budapest",10,8,"2",-0.297466361522675,11
1,42,TRUE,7,0,"Budapest",10,10,"2",-0.367066335678101,16
4,38,TRUE,5,6,"Zala",8,6,"2",-0.34718062877655,13
2,86,FALSE,5,4,"Hajdú-Bihar",6,5,"2",-0.327294921875,10
4,41,FALSE,6,7,"Budapest",8,8,"2",-0.327294921875,16
5,25,FALSE,4,6,"Szabolcs-Szatmár-Bereg",9,9,"2",0.488019061088562,18
3,39,FALSE,9,6,"Pest",7,8,"2",-0.357123482227325,14
3,72,FALSE,6,9,"Győr-Moson-Sopron",7,6,"2",-0.317352068424225,13
